ocm1761357	990021140730302486,(Aleph)002114073EMU01	0030-4212	0
ocm1798678	990021140740302486,(Aleph)002114074EMU01	0095-8301	0
ocm2263033	990021140790302486,(Aleph)002114079EMU01	None	0
ocm8118176	990021141120302486,(Aleph)002114112EMU01	None	0
ocm9342247	990021141200302486,(Aleph)002114120EMU01	0737-12914; 0737-2914	0
ocm10009183	990021141320302486,(Aleph)002114132EMU01	1756-9966	0
ocm12257580	990021141750302486,(Aleph)002114175EMU01	0883-9417	0
ocm12267519	990021141760302486,(Aleph)002114176EMU01	0278-2723; 0887-2570	0
ocm13283685	990021141960302486,(Aleph)002114196EMU01	0890-5096	0
ocm13757728	990021142080302486,(Aleph)002114208EMU01	0169-4197	0
ocm13770921	990021142090302486,(Aleph)002114209EMU01	0816-4622	0
ocm14039516	990021142180302486,(Aleph)002114218EMU01	0889-7182	0
ocm14091804	990021142200302486,(Aleph)002114220EMU01	0889-8529	0
(OCoLC)12202784	990021142880302486,(Aleph)002114288EMU01	0884-2132	1
ocm15360186	990021142980302486,(Aleph)002114298EMU01	0737-1291; 0737-2914	0
ocm16127028	990021143380302486,(Aleph)002114338EMU01	None	0
ocm1781872	990021144450302486,(Aleph)002114445EMU01	0573-777X	0
ocm2449347	990021144650302486,(Aleph)002114465EMU01	None	0
ocm5895857	990021145240302486,(Aleph)002114524EMU01	None	0
ocm6552698	990021145340302486,(Aleph)002114534EMU01	0026-6051	0
ocm8151071	990021145600302486,(Aleph)002114560EMU01	0025-0406	0
ocm8693711	990021145650302486,(Aleph)002114565EMU01	0570-1716	0
ocm9446080	990021145710302486,(Aleph)002114571EMU01	None	0
ocm9981117	990021145730302486,(Aleph)002114573EMU01	None	0
ocm10735359	990021145770302486,(Aleph)002114577EMU01	None	0
ocm11005317	990021145790302486,(Aleph)002114579EMU01	None	0
ocm11717725	990021145820302486,(Aleph)002114582EMU01	None	0
ocm12680040	990021145910302486,(Aleph)002114591EMU01	0885-4726	0
ocm14247065	990021146040302486,(Aleph)002114604EMU01	0890-4375	0
ocm14286142	990021146050302486,(Aleph)002114605EMU01	0894-9034	0
ocm14472115	990021146100302486,(Aleph)002114610EMU01	None	0
ocm14871013	990021146160302486,(Aleph)002114616EMU01	None	0
ocm15504624	990021146270302486,(Aleph)002114627EMU01	None	0
ocm15705353	990021146340302486,(Aleph)002114634EMU01	0259-7373	0
ocm16069179	990021146520302486,(Aleph)002114652EMU01	None	0
ocm16146493	990021147360302486,(Aleph)002114736EMU01	None	0
ocm16506831	990021149120302486,(Aleph)002114912EMU01	None	0
ocm16650703	990021150260302486,(Aleph)002115026EMU01	None	0
ocm1783719	990021203190302486,(Aleph)002120319EMU01	0892-080X	0
ocm6169243	990021205660302486,(Aleph)002120566EMU01	0226-9317	0
ocm7216756	990021205880302486,(Aleph)002120588EMU01	None	0
ocm7436172	990021205900302486,(Aleph)002120590EMU01	None	0
ocm7524349	990021205910302486,(Aleph)002120591EMU01	None	0
ocm10221599	990021206230302486,(Aleph)002120623EMU01	0163-1225; 0746-7109	0
ocm11015835	990021206580302486,(Aleph)002120658EMU01	None	0
ocm11015843	990021206590302486,(Aleph)002120659EMU01	None	0
ocm11047474	990021206600302486,(Aleph)002120660EMU01	None	0
ocm11093285	990021206610302486,(Aleph)002120661EMU01	None	0
ocm11892009	990021206670302486,(Aleph)002120667EMU01	0266-2442	0
ocm12680139	990021206800302486,(Aleph)002120680EMU01	0885-4335	0
ocm14994844	990021207100302486,(Aleph)002120710EMU01	None	0
ocm17007970	990021208920302486,(Aleph)002120892EMU01	None	0
ocm17061562	990021209250302486,(Aleph)002120925EMU01	None	0
ocm17223252	990021209510302486,(Aleph)002120951EMU01	None	0
ocm17223289	990021209520302486,(Aleph)002120952EMU01	None	0
ocm17464864	990021210310302486,(Aleph)002121031EMU01	0921-4410	0
ocm1482013	990021210520302486,(Aleph)002121052EMU01	0001-2343	0
ocm1514140	990021210530302486,(Aleph)002121053EMU01	None	0
ocm1753720	990021210550302486,(Aleph)002121055EMU01	0074-8390; 0041-7386	0
ocm1753947	990021210560302486,(Aleph)002121056EMU01	None	0
(OCoLC)2268957	990021210570302486,(Aleph)002121057EMU01	0529-097X	0
ocm1767903	990021210590302486,(Aleph)002121059EMU01	0500-8743	0
ocm1795173	990021210600302486,(Aleph)002121060EMU01	0018-991X	0
ocm3032467	990021210620302486,(Aleph)002121062EMU01	0036-908X	0
ocm4741241	990021210640302486,(Aleph)002121064EMU01	None	0
ocm7313484	990021210650302486,(Aleph)002121065EMU01	None	0
ocm8005235	990021210660302486,(Aleph)002121066EMU01	0739-1269	0
ocm9739153	990021210680302486,(Aleph)002121068EMU01	0004-1831	0
ocm37565190	990021210690302486,(Aleph)002121069EMU01	0021-1281	0
ocm12006843	990021210720302486,(Aleph)002121072EMU01	None	0
ocm12731861	990021210730302486,(Aleph)002121073EMU01	0897-1234	0
ocm13223658	990021210740302486,(Aleph)002121074EMU01	0887-4301	0
ocm13326045	990021210750302486,(Aleph)002121075EMU01	1048-0280	0
ocm15811438	990021210800302486,(Aleph)002121080EMU01	0894-1564	0
ocm17010108	990021210910302486,(Aleph)002121091EMU01	None	0
ocm16882259	990021212090302486,(Aleph)002121209EMU01	0895-982X	0
ocm10995417	990021212210302486,(Aleph)002121221EMU01	0897-4810	0
ocm20101141	990021212290302486,(Aleph)002121229EMU01	1044-2138	0
ocm15313955	990021212710302486,(Aleph)002121271EMU01	0893-0147	0
ocm1636796	990021223830302486,(Aleph)002122383EMU01	0043-0110	0
ocm9665874	990021239100302486,(Aleph)002123910EMU01	0886-1013	0
ocm14367218	990021239230302486,(Aleph)002123923EMU01	0816-4800	0
ocm14700373	990021239250302486,(Aleph)002123925EMU01	0950-4109	0
ocm14765982	990021239270302486,(Aleph)002123927EMU01	0891-4141	0
ocm16220550	990021239320302486,(Aleph)002123932EMU01	0832-9257	0
ocm15633326	990021239410302486,(Aleph)002123941EMU01	0893-6773	0
ocm1640028	990021242110302486,(Aleph)002124211EMU01	0024-2055	0
ocm1759981	990021242140302486,(Aleph)002124214EMU01	0077-8850	0
ocm1799137	990021242150302486,(Aleph)002124215EMU01	None	0
ocm3100456	990021242280302486,(Aleph)002124228EMU01	None	1
ocm17402433	990021245730302486,(Aleph)002124573EMU01	None	0
ocm17402456	990021245740302486,(Aleph)002124574EMU01	None	0
ocm17402471	990021245750302486,(Aleph)002124575EMU01	None	0
ocm1511015	990021262740302486,(Aleph)002126274EMU01	0091-7052	0
(OCoLC)1643560	990021263150302486,(Aleph)002126315EMU01	0075-2436	0
ocm1715315	990021263250302486,(Aleph)002126325EMU01	0459-5378	0
ocm1780262	990021263410302486,(Aleph)002126341EMU01	None	0
ocm1792028	990021263420302486,(Aleph)002126342EMU01	0038-366X	0
(OCoLC)4109370	990021266830302486,(Aleph)002126683EMU01	None	0
(OCoLC)4571388	990021267130302486,(Aleph)002126713EMU01	0253-2859	0
ocm7636827	990021268780302486,(Aleph)002126878EMU01	0278-0771	0
ocm9068387	990021269190302486,(Aleph)002126919EMU01	0736-0797	0
ocm9157505	990021269290302486,(Aleph)002126929EMU01	None	0
(OCoLC)10860883	990021269830302486,(Aleph)002126983EMU01	0265-1335	0
ocm11018296	990021269900302486,(Aleph)002126990EMU01	0748-8599	0
ocm11845450	990021270170302486,(Aleph)002127017EMU01	None	0
ocm11909870	990021270210302486,(Aleph)002127021EMU01	0882-6412; 0884-2949	0
ocm12087313	990021270280302486,(Aleph)002127028EMU01	None	0
ocm12210433	990021270340302486,(Aleph)002127034EMU01	None	0
ocm12376636	990021270400302486,(Aleph)002127040EMU01	0885-2111	0
ocm12964544	990021270610302486,(Aleph)002127061EMU01	0886-7097	0
ocm13341490	990021270900302486,(Aleph)002127090EMU01	None	0
ocm14063905	990021271520302486,(Aleph)002127152EMU01	None	0
ocm14523625	990021271920302486,(Aleph)002127192EMU01	0891-0146	0
ocm14523756	990021271930302486,(Aleph)002127193EMU01	0143-9499; 0951-8584	1
(OCoLC)15209899	990021272800302486,(Aleph)002127280EMU01	0269-1191	0
ocm15609780	990021274130302486,(Aleph)002127413EMU01	None	0
(OCoLC)15973678	990021275320302486,(Aleph)002127532EMU01	0894-2846	0
ocm1564061	990021279510302486,(Aleph)002127951EMU01	0010-101X	0
ocm1564312	990021279520302486,(Aleph)002127952EMU01	None	0
ocm1641122	990021279530302486,(Aleph)002127953EMU01	None	0
ocm2846652	990021279580302486,(Aleph)002127958EMU01	None	0
ocm5364741	990021279680302486,(Aleph)002127968EMU01	0194-1798	0
(OCoLC)6095483	990021279710302486,(Aleph)002127971EMU01	None	0
(OCoLC)6095504	990021279720302486,(Aleph)002127972EMU01	None	0
ocm6680005	990021279740302486,(Aleph)002127974EMU01	0275-2913	0
ocm8529719	990021279800302486,(Aleph)002127980EMU01	None	0
(OCoLC)713533285	990021279810302486,(Aleph)002127981EMU01	2161-2315	0
ocm9715641	990021279840302486,(Aleph)002127984EMU01	0899-7446	0
ocm9796856	990021279850302486,(Aleph)002127985EMU01	0740-0519	0
ocm9875504	990021279860302486,(Aleph)002127986EMU01	None	0
ocm11134789	990021279900302486,(Aleph)002127990EMU01	0823-4949	1
ocm12239861	990021279910302486,(Aleph)002127991EMU01	None	0
ocm12358815	990021279920302486,(Aleph)002127992EMU01	None	0
ocm12632265	990021279930302486,(Aleph)002127993EMU01	None	0
ocm14699798	990021280110302486,(Aleph)002128011EMU01	0742-9517	0
ocm15160617	990021280170302486,(Aleph)002128017EMU01	80-649517	0
ocm16759621	990021280540302486,(Aleph)002128054EMU01	0896-2383	0
ocm17020461	990021280660302486,(Aleph)002128066EMU01	1011-4548	0
ocm17311814	990021280830302486,(Aleph)002128083EMU01	None	0
ocm12004000	990021281290302486,(Aleph)002128129EMU01	0882-8245	0
ocm14091852	990021281330302486,(Aleph)002128133EMU01	0889-8561	0
(OCoLC)10755801	990021281810302486,(Aleph)002128181EMU01	0747-5322	1
ocm7035294	990021284410302486,(Aleph)002128441EMU01	None	0
ocm14096028	990021285170302486,(Aleph)002128517EMU01	None	0
ocm14396562	990021285220302486,(Aleph)002128522EMU01	None	0
ocm15692372	990021286100302486,(Aleph)002128610EMU01	0894-2838	0
ocm17937195	990021289190302486,(Aleph)002128919EMU01	None	0
ocm1451840	990021298160302486,(Aleph)002129816EMU01	0071-0210	0
ocm1479215	990021298230302486,(Aleph)002129823EMU01	0002-6646	0
ocm1481805	990021298240302486,(Aleph)002129824EMU01	0003-8008	0
ocm1732897	990021298560302486,(Aleph)002129856EMU01	0093-7703	0
ocm1784519	990021298590302486,(Aleph)002129859EMU01	0093-5220	0
ocm2133964	990021299080302486,(Aleph)002129908EMU01	0496-9081	0
ocm2257965	990021299190302486,(Aleph)002129919EMU01	0004-8127	0
ocm2260699	990021299200302486,(Aleph)002129920EMU01	0046-1628	0
ocm2825435	990021299830302486,(Aleph)002129983EMU01	0443-2460	0
ocm3957628	990021300510302486,(Aleph)002130051EMU01	0148-2009	0
ocm3990122	990021300550302486,(Aleph)002130055EMU01	None	0
(OCoLC)4224567	990021300650302486,(Aleph)002130065EMU01	0084-1323	0
(OCoLC)4415010	990021300700302486,(Aleph)002130070EMU01	None	0
ocm4668354	990021300850302486,(Aleph)002130085EMU01	None	0
ocm4782594	990021300900302486,(Aleph)002130090EMU01	0320-8079	0
(OCoLC)6865825	990021301460302486,(Aleph)002130146EMU01	None	0
(OCoLC)7526030	990021301690302486,(Aleph)002130169EMU01	0092-3257	0
ocm7845742	990021301870302486,(Aleph)002130187EMU01	0278-6516	0
ocm8322305	990021302010302486,(Aleph)002130201EMU01	0733-2378	0
ocm8760862	990021302150302486,(Aleph)002130215EMU01	None	0
ocm8771365	990021302160302486,(Aleph)002130216EMU01	0734-578X	0
ocm8973851	990021302180302486,(Aleph)002130218EMU01	0950-7264	0
ocm9508021	990021302410302486,(Aleph)002130241EMU01	0738-0763	0
ocm9614053	990021302440302486,(Aleph)002130244EMU01	0705-3800	0
ocm10010026	990021302640302486,(Aleph)002130264EMU01	0722-8503	0
ocm10205703	990021302730302486,(Aleph)002130273EMU01	0748-4410	0
ocm10249634	990021302740302486,(Aleph)002130274EMU01	None	0
ocm10339786	990021302790302486,(Aleph)002130279EMU01	0821-7777	0
ocm10384095	990021302810302486,(Aleph)002130281EMU01	0742-6046	0
ocm10515989	990021302880302486,(Aleph)002130288EMU01	0217-4561	0
ocm10625449	990021302920302486,(Aleph)002130292EMU01	None	0
ocm10874466	990021303060302486,(Aleph)002130306EMU01	0025-6307; 0748-1756	0
ocm10945712	990021303080302486,(Aleph)002130308EMU01	0748-4518	0
ocm11190067	990021303170302486,(Aleph)002130317EMU01	0749-9027	0
ocm11276970	990021303190302486,(Aleph)002130319EMU01	0267-6869	0
ocm11356841	990021303220302486,(Aleph)002130322EMU01	None	0
ocm11394875	990021303250302486,(Aleph)002130325EMU01	None	0
ocm11440088	990021303300302486,(Aleph)002130330EMU01	0740-7289; 0891-0596	0
ocm11492251	990021303330302486,(Aleph)002130333EMU01	8756-1972	0
ocm11492858	990021303340302486,(Aleph)002130334EMU01	0212-5889	0
ocm11530111	990021303360302486,(Aleph)002130336EMU01	0176-7593	0
ocm11691978	990021303480302486,(Aleph)002130348EMU01	None	0
(OCoLC)12629507	990021304040302486,(Aleph)002130404EMU01	None	0
ocm13067955	990021304370302486,(Aleph)002130437EMU01	None	0
ocm13616717	990021304800302486,(Aleph)002130480EMU01	0267-257X	0
ocm13724865	990021304880302486,(Aleph)002130488EMU01	None	0
ocm13800721	990021304970302486,(Aleph)002130497EMU01	0889-1613	0
(OCoLC)13900123	990021305070302486,(Aleph)002130507EMU01	0073-2672; 0890-9997	0
ocm13960643	990021305140302486,(Aleph)002130514EMU01	None	0
ocm14198626	990021305480302486,(Aleph)002130548EMU01	None	0
ocm14404446	990021305710302486,(Aleph)002130571EMU01	0890-8575	0
ocm14526164	990021305780302486,(Aleph)002130578EMU01	None	0
(OCoLC)14561161	990021305790302486,(Aleph)002130579EMU01	1058-8930	0
ocm14641468	990021305880302486,(Aleph)002130588EMU01	0891-1797	0
ocm14868195	990021306040302486,(Aleph)002130604EMU01	0891-4850	0
ocm14870895	990021306050302486,(Aleph)002130605EMU01	0894-5969	0
ocm15070027	990021306520302486,(Aleph)002130652EMU01	0268-1056	0
(OCoLC)15214636	990021306960302486,(Aleph)002130696EMU01	0831-5698	1
ocm15248347	990021307070302486,(Aleph)002130707EMU01	0213-0777	0
ocm15597064	990021308440302486,(Aleph)002130844EMU01	0884-5484; 0893-7893	0
ocm15871932	990021309690302486,(Aleph)002130969EMU01	0169-5347; 0968-0055	0
ocm16108259	990021310370302486,(Aleph)002131037EMU01	None	0
ocm16187371	990021310600302486,(Aleph)002131060EMU01	0790-7850	0
ocm16318522	990021311100302486,(Aleph)002131110EMU01	0894-9476	0
ocm16402000	990021311390302486,(Aleph)002131139EMU01	0895-0164	0
ocm16520209	990021311940302486,(Aleph)002131194EMU01	None	0
ocm16522065	990021311950302486,(Aleph)002131195EMU01	0895-5662	0
ocm16542086	990021312120302486,(Aleph)002131212EMU01	None	0
ocm16583470	990021312240302486,(Aleph)002131224EMU01	None	0
ocm16635681	990021312270302486,(Aleph)002131227EMU01	None	0
(OCoLC)16727954	990021312870302486,(Aleph)002131287EMU01	0894-1521	0
ocm16958417	990021313840302486,(Aleph)002131384EMU01	None	0
ocm16996700	990021313950302486,(Aleph)002131395EMU01	0920-8550	0
ocm1642110	990021316100302486,(Aleph)002131610EMU01	None	0
ocm1754528	990021316110302486,(Aleph)002131611EMU01	None	0
ocm2863917	990021316250302486,(Aleph)002131625EMU01	None	0
(OCoLC)42996046	990021316340302486,(Aleph)002131634EMU01	None	0
ocm3423174	990021316350302486,(Aleph)002131635EMU01	None	0
ocm4180932	990021316410302486,(Aleph)002131641EMU01	0194-4010	1
ocm10399667	990021316810302486,(Aleph)002131681EMU01	0743-0310	0
ocm14195279	990021317270302486,(Aleph)002131727EMU01	0889-9983	0
ocm15533632	990021317390302486,(Aleph)002131739EMU01	None	0
ocm11120379	990021317840302486,(Aleph)002131784EMU01	0892-8959	1
ocm12565680	990021317850302486,(Aleph)002131785EMU01	0885-0666	0
ocm13673692	990021317880302486,(Aleph)002131788EMU01	None	0
ocm14037313	990021317890302486,(Aleph)002131789EMU01	None	0
ocm15610023	990021317910302486,(Aleph)002131791EMU01	0893-6633	0
ocm16857667	990021318050302486,(Aleph)002131805EMU01	0895-9374	0
ocm2611141	990021319690302486,(Aleph)002131969EMU01	0029-0106	0
ocm8338886	990021320310302486,(Aleph)002132031EMU01	None	0
ocm11947213	990021320530302486,(Aleph)002132053EMU01	None	0
ocm15132019	990021320840302486,(Aleph)002132084EMU01	None	1
ocm17669978	990021324010302486,(Aleph)002132401EMU01	None	0
ocm17670009	990021324020302486,(Aleph)002132402EMU01	None	0
ocm17670026	990021324030302486,(Aleph)002132403EMU01	None	0
ocm17670080	990021324040302486,(Aleph)002132404EMU01	None	0
ocm2167704	990021338450302486,(Aleph)002133845EMU01	0144-3100	0
ocm3642302	990021339970302486,(Aleph)002133997EMU01	0147-6491	0
ocm4273357	990021340420302486,(Aleph)002134042EMU01	None	0
ocm4849202	990021340740302486,(Aleph)002134074EMU01	None	0
ocm9016161	990021342330302486,(Aleph)002134233EMU01	0261-927X	0
ocm11096874	990021343440302486,(Aleph)002134344EMU01	0294-1805	0
ocm11836154	990021343950302486,(Aleph)002134395EMU01	0882-4371	0
(OCoLC)12183158	990021344170302486,(Aleph)002134417EMU01	0883-5365	0
ocm12646102	990021344520302486,(Aleph)002134452EMU01	0885-4300	0
ocm12681315	990021344580302486,(Aleph)002134458EMU01	0189-8892	0
ocm12986080	990021344880302486,(Aleph)002134488EMU01	0179-5376	0
(OCoLC)13067101	990021344970302486,(Aleph)002134497EMU01	0887-0411	0
ocm13451367	990021345360302486,(Aleph)002134536EMU01	0887-9982	0
ocm13739128	990021345690302486,(Aleph)002134569EMU01	None	0
ocm15161412	990021348430302486,(Aleph)002134843EMU01	None	0
(OCoLC)15499176	990021349850302486,(Aleph)002134985EMU01	0073-6066	0
ocm16503806	990021356480302486,(Aleph)002135648EMU01	0896-8918	0
ocm17744149	990021362520302486,(Aleph)002136252EMU01	0899-6555	0
ocm1479535	990021362780302486,(Aleph)002136278EMU01	None	0
ocm1479574	990021362790302486,(Aleph)002136279EMU01	0002-760X	0
ocm1608257	990021362800302486,(Aleph)002136280EMU01	0452-9480	0
ocm1639735	990021362810302486,(Aleph)002136281EMU01	None	0
ocm1643519	990021362820302486,(Aleph)002136282EMU01	0458-8851	0
ocm1756074	990021362830302486,(Aleph)002136283EMU01	0459-6625	0
ocm1781470	990021362840302486,(Aleph)002136284EMU01	None	0
ocm1786343	990021362850302486,(Aleph)002136285EMU01	0093-1152	0
ocm1786657	990021362860302486,(Aleph)002136286EMU01	0092-2498	0
ocm1793115	990021362870302486,(Aleph)002136287EMU01	0093-7797	0
ocm2139777	990021362900302486,(Aleph)002136290EMU01	None	0
ocm2176536	990021362910302486,(Aleph)002136291EMU01	None	0
ocm2240063	990021362920302486,(Aleph)002136292EMU01	0098-8855	0
ocm3612409	990021363040302486,(Aleph)002136304EMU01	0572-3590	0
ocm3745936	990021363050302486,(Aleph)002136305EMU01	None	0
ocm4412614	990021363090302486,(Aleph)002136309EMU01	0190-1427	0
ocm6678108	990021363410302486,(Aleph)002136341EMU01	None	0
ocm6714514	990021363420302486,(Aleph)002136342EMU01	0731-9711	0
ocm7458458	990021363580302486,(Aleph)002136358EMU01	None	0
ocm7487935	990021363590302486,(Aleph)002136359EMU01	None	0
ocm8156442	990021363760302486,(Aleph)002136376EMU01	0736-7309	0
ocm8338981	990021363780302486,(Aleph)002136378EMU01	None	0
ocm8855013	990021363890302486,(Aleph)002136389EMU01	0424-3102	0
ocm9045838	990021363940302486,(Aleph)002136394EMU01	None	0
ocm9227852	990021363980302486,(Aleph)002136398EMU01	0737-7614	0
ocm9287643	990021364000302486,(Aleph)002136400EMU01	0737-7630	0
ocm12204086	990021364680302486,(Aleph)002136468EMU01	None	0
ocm12873561	990021364790302486,(Aleph)002136479EMU01	0886-3628	0
ocm12925184	990021364800302486,(Aleph)002136480EMU01	None	0
ocm14287025	990021365040302486,(Aleph)002136504EMU01	None	0
ocm15348334	990021365270302486,(Aleph)002136527EMU01	0008-3356; 0834-3810	0
ocm15474949	990021365280302486,(Aleph)002136528EMU01	None	0
ocm16076299	990021365500302486,(Aleph)002136550EMU01	None	0
ocm17487274	990021365930302486,(Aleph)002136593EMU01	None	0
ocm17661898	990021365950302486,(Aleph)002136595EMU01	1011-6702	0
ocm17672767	990021365960302486,(Aleph)002136596EMU01	0835-9768	0
ocm1781017	990021366760302486,(Aleph)002136676EMU01	0017-8217	0
(OCoLC)1782611	990021366770302486,(Aleph)002136677EMU01	0449-1564	1
ocm3956187	990021366830302486,(Aleph)002136683EMU01	0042-6458	0
ocm9064682	990021367010302486,(Aleph)002136701EMU01	0129-704X	0
ocm9340555	990021367020302486,(Aleph)002136702EMU01	0970-0382	0
ocm9344113	990021367030302486,(Aleph)002136703EMU01	0737-8300	0
ocm11717158	990021367110302486,(Aleph)002136711EMU01	0894-7597	0
ocm14108938	990021367280302486,(Aleph)002136728EMU01	None	0
ocm16313081	990021367970302486,(Aleph)002136797EMU01	0901-8328	0
ocm16874923	990021368430302486,(Aleph)002136843EMU01	None	0
ocm17504095	990021368840302486,(Aleph)002136884EMU01	0951-8207	0
ocm17739996	990021369440302486,(Aleph)002136944EMU01	None	0
ocm17833819	990021371350302486,(Aleph)002137135EMU01	None	0
ocm1783228	990021381320302486,(Aleph)002138132EMU01	0449-2153	0
ocm5977066	990021384000302486,(Aleph)002138400EMU01	None	0
ocm7430842	990021384460302486,(Aleph)002138446EMU01	None	0
ocm8511801	990021384790302486,(Aleph)002138479EMU01	0743-1627	0
ocm13830603	990021387450302486,(Aleph)002138745EMU01	None	0
ocm15200654	990021388620302486,(Aleph)002138862EMU01	None	0
ocm15691581	990021390390302486,(Aleph)002139039EMU01	None	0
ocm15699541	990021390480302486,(Aleph)002139048EMU01	0893-9403	0
(OCoLC)15872070	990021390860302486,(Aleph)002139086EMU01	None	0
ocm16060175	990021391030302486,(Aleph)002139103EMU01	0269-8897	0
ocm16517064	990021392860302486,(Aleph)002139286EMU01	0895-1012	0
ocm16651655	990021393580302486,(Aleph)002139358EMU01	0897-3660	0
(OCoLC)1479471	990021398760302486,(Aleph)002139876EMU01	None	0
ocm1479476	990021398770302486,(Aleph)002139877EMU01	None	0
ocm1479480	990021398780302486,(Aleph)002139878EMU01	None	0
ocm1479567	990021398790302486,(Aleph)002139879EMU01	None	0
ocm1568478	990021398800302486,(Aleph)002139880EMU01	0421-7942; 0070-105X	0
ocm1585765	990021398820302486,(Aleph)002139882EMU01	None	0
ocm1640917	990021398830302486,(Aleph)002139883EMU01	None	0
ocm1643426	990021398840302486,(Aleph)002139884EMU01	None	0
ocm1786020	990021398870302486,(Aleph)002139887EMU01	None	0
ocm1786922	990021398880302486,(Aleph)002139888EMU01	None	0
ocm1791306	990021398890302486,(Aleph)002139889EMU01	0920-7775	0
ocm2242722	990021398940302486,(Aleph)002139894EMU01	None	0
ocm2256075	990021398950302486,(Aleph)002139895EMU01	0379-8461	0
ocm3083588	990021399020302486,(Aleph)002139902EMU01	0732-9938	0
ocm3249606	990021399060302486,(Aleph)002139906EMU01	None	0
ocm3281462	990021399070302486,(Aleph)002139907EMU01	None	0
ocm3522512	990021399100302486,(Aleph)002139910EMU01	None	0
ocm3660213	990021399120302486,(Aleph)002139912EMU01	0589-9516; 0252-0591	0
ocm4092729	990021399160302486,(Aleph)002139916EMU01	None	0
ocm4142013	990021399180302486,(Aleph)002139918EMU01	None	0
ocm4208810	990021399190302486,(Aleph)002139919EMU01	None	0
ocm4286297	990021399210302486,(Aleph)002139921EMU01	None	0
ocm4586196	990021399240302486,(Aleph)002139924EMU01	None	0
ocm4851883	990021399280302486,(Aleph)002139928EMU01	0252-9122	0
ocm5012130	990021399290302486,(Aleph)002139929EMU01	None	0
ocm5731527	990021399330302486,(Aleph)002139933EMU01	0270-1685	0
ocm5813338	990021399340302486,(Aleph)002139934EMU01	None	0
ocm5875665	990021399360302486,(Aleph)002139936EMU01	None	0
ocm6114583	990021399390302486,(Aleph)002139939EMU01	None	0
ocm6939146	990021399480302486,(Aleph)002139948EMU01	0736-2773	0
ocm7380765	990021399540302486,(Aleph)002139954EMU01	None	0
ocm7380767	990021399550302486,(Aleph)002139955EMU01	None	0
ocm8057850	990021399600302486,(Aleph)002139960EMU01	None	0
ocm8243435	990021399630302486,(Aleph)002139963EMU01	0731-8766	0
ocm8402326	990021399660302486,(Aleph)002139966EMU01	None	0
ocm8505870	990021399670302486,(Aleph)002139967EMU01	0252-063X	0
ocm9009171	990021399760302486,(Aleph)002139976EMU01	None	0
ocm9264568	990021399780302486,(Aleph)002139978EMU01	0887-7747; 0886-7747	0
ocm9268537	990021399790302486,(Aleph)002139979EMU01	None	0
ocm9276012	990021399800302486,(Aleph)002139980EMU01	None	0
ocm9934203	990021399900302486,(Aleph)002139990EMU01	0254-5233	0
ocm10938096	990021399930302486,(Aleph)002139993EMU01	8755-9021	0
ocm11547719	990021400000302486,(Aleph)002140000EMU01	0071-2639	0
ocm11925837	990021400020302486,(Aleph)002140002EMU01	None	0
ocm11929842	990021400040302486,(Aleph)002140004EMU01	None	0
ocm12437405	990021400120302486,(Aleph)002140012EMU01	None	0
ocm12437411	990021400130302486,(Aleph)002140013EMU01	None	0
ocm12791205	990021400150302486,(Aleph)002140015EMU01	0252-0540	0
ocm13098171	990021400170302486,(Aleph)002140017EMU01	None	0
ocm13662252	990021400240302486,(Aleph)002140024EMU01	None	0
ocm13902155	990021400270302486,(Aleph)002140027EMU01	0832-8781	0
ocm16835280	990021400660302486,(Aleph)002140066EMU01	None	0
ocm17759458	990021400790302486,(Aleph)002140079EMU01	0899-8086	0
(OCoLC)17914073	990021400800302486,(Aleph)002140080EMU01	None	0
ocm17937400	990021400840302486,(Aleph)002140084EMU01	8756-8926; 1046-4328	0
ocm4349856	990021401380302486,(Aleph)002140138EMU01	0163-3228	0
ocm14781687	990021401750302486,(Aleph)002140175EMU01	0891-5520	0
ocm5351151	990021403500302486,(Aleph)002140350EMU01	0504-7706	0
ocm9613825	990021403640302486,(Aleph)002140364EMU01	None	0
ocm9965942	990021403740302486,(Aleph)002140374EMU01	0740-5375	0
ocm11695557	990021404000302486,(Aleph)002140400EMU01	8756-7210	0
ocm11992273	990021404010302486,(Aleph)002140401EMU01	0259-4382	0
ocm12423219	990021404030302486,(Aleph)002140403EMU01	None	0
ocm14190644	990021404150302486,(Aleph)002140415EMU01	0189-3610	1
ocm16261750	990021404590302486,(Aleph)002140459EMU01	0218-0812	0
ocm16508052	990021404670302486,(Aleph)002140467EMU01	0895-1403	0
ocm17420799	990021405610302486,(Aleph)002140561EMU01	None	0
ocm17437911	990021405620302486,(Aleph)002140562EMU01	0897-2435	0
ocm17577253	990021405770302486,(Aleph)002140577EMU01	None	0
(OCoLC)1279979	990021426230302486,(Aleph)002142623EMU01	None	0
ocm1534780	990021427400302486,(Aleph)002142740EMU01	None	1
ocm1785693	990021427920302486,(Aleph)002142792EMU01	None	0
(OCoLC)2341176	990021428910302486,(Aleph)002142891EMU01	0024-6409	0
ocm5927083	990021432400302486,(Aleph)002143240EMU01	0143-0769	0
ocm8712351	990021433900302486,(Aleph)002143390EMU01	0171-7995	0
ocm9657634	990021434490302486,(Aleph)002143449EMU01	None	1
ocm10002746	990021434750302486,(Aleph)002143475EMU01	None	0
ocm10212912	990021434920302486,(Aleph)002143492EMU01	0742-7611	0
ocm12544068	990021436520302486,(Aleph)002143652EMU01	None	0
